,ZIP,COUNTYNAME,STATE,STCOUNTYFP,CLASSFP
33354,27244,Guilford County,NC,37081,H1
33355,27499,Guilford County,NC,37081,H1
33356,27268,Guilford County,NC,37081,H1
33357,27407,Guilford County,NC,37081,H1
33358,27215,Guilford County,NC,37081,H1
33359,27320,Guilford County,NC,37081,H1
33360,27413,Guilford County,NC,37081,H1
33361,27342,Guilford County,NC,37081,H1
33362,27235,Guilford County,NC,37081,H1
33363,27301,Guilford County,NC,37081,H1
33364,27358,Guilford County,NC,37081,H1
33365,27404,Guilford County,NC,37081,H1
33366,27405,Guilford County,NC,37081,H1
33367,27401,Guilford County,NC,37081,H1
33368,27317,Guilford County,NC,37081,H1
33369,27419,Guilford County,NC,37081,H1
33370,27298,Guilford County,NC,37081,H1
33371,27260,Guilford County,NC,37081,H1
33372,27455,Guilford County,NC,37081,H1
33373,27416,Guilford County,NC,37081,H1
33374,27411,Guilford County,NC,37081,H1
33375,27214,Guilford County,NC,37081,H1
33376,27310,Guilford County,NC,37081,H1
33377,27402,Guilford County,NC,37081,H1
33378,27495,Guilford County,NC,37081,H1
33379,27412,Guilford County,NC,37081,H1
33380,27435,Guilford County,NC,37081,H1
33381,27415,Guilford County,NC,37081,H1
33382,27498,Guilford County,NC,37081,H1
33383,27823,Halifax County,NC,37083,H1
33384,27844,Halifax County,NC,37083,H1
33385,27890,Halifax County,NC,37083,H1
33386,27839,Halifax County,NC,37083,H1
33387,27850,Halifax County,NC,37083,H1
33388,27874,Halifax County,NC,37083,H1
33389,27843,Halifax County,NC,37083,H1
33390,27870,Halifax County,NC,37083,H1
33391,27891,Halifax County,NC,37083,H1
33392,27886,Halifax County,NC,37083,H1
33393,27887,Halifax County,NC,37083,H1
33394,27332,Harnett County,NC,37085,H1
33395,27540,Harnett County,NC,37085,H1
33396,27501,Harnett County,NC,37085,H1
33397,28368,Harnett County,NC,37085,H1
33398,27521,Harnett County,NC,37085,H1
33399,28334,Harnett County,NC,37085,H1
33400,28323,Harnett County,NC,37085,H1
33401,27506,Harnett County,NC,37085,H1
33402,27505,Harnett County,NC,37085,H1
33403,27546,Harnett County,NC,37085,H1
33404,27330,Harnett County,NC,37085,H1
33405,27543,Harnett County,NC,37085,H1
33406,27552,Harnett County,NC,37085,H1
33407,28339,Harnett County,NC,37085,H1
33408,27504,Harnett County,NC,37085,H1
33409,27592,Harnett County,NC,37085,H1
33410,27526,Harnett County,NC,37085,H1
33411,28326,Harnett County,NC,37085,H1
33412,28356,Harnett County,NC,37085,H1
33413,28390,Harnett County,NC,37085,H1
33414,28779,Haywood County,NC,37087,H1
33415,28786,Haywood County,NC,37087,H1
33416,28745,Haywood County,NC,37087,H1
33417,28715,Haywood County,NC,37087,H1
33418,28743,Haywood County,NC,37087,H1
33419,28716,Haywood County,NC,37087,H1
33420,28721,Haywood County,NC,37087,H1
33421,28738,Haywood County,NC,37087,H1
33422,28723,Haywood County,NC,37087,H1
33423,28751,Haywood County,NC,37087,H1
33424,28785,Haywood County,NC,37087,H1
33425,28719,Haywood County,NC,37087,H1
33426,28792,Henderson County,NC,37089,H1
33427,28758,Henderson County,NC,37089,H1
33428,28756,Henderson County,NC,37089,H1
33429,28704,Henderson County,NC,37089,H1
33430,28759,Henderson County,NC,37089,H1
33431,28732,Henderson County,NC,37089,H1
33432,28793,Henderson County,NC,37089,H1
33433,28773,Henderson County,NC,37089,H1
33434,28760,Henderson County,NC,37089,H1
33435,28790,Henderson County,NC,37089,H1
33436,28784,Henderson County,NC,37089,H1
33437,28727,Henderson County,NC,37089,H1
33438,28739,Henderson County,NC,37089,H1
33439,28726,Henderson County,NC,37089,H1
33440,28742,Henderson County,NC,37089,H1
33441,28710,Henderson County,NC,37089,H1
33442,28791,Henderson County,NC,37089,H1
33443,28729,Henderson County,NC,37089,H1
33444,28735,Henderson County,NC,37089,H1
33445,28766,Henderson County,NC,37089,H1
33446,28724,Henderson County,NC,37089,H1
33447,28768,Henderson County,NC,37089,H1
33448,28731,Henderson County,NC,37089,H1
33449,28711,Henderson County,NC,37089,H1
33450,27942,Hertford County,NC,37091,H1
33451,27805,Hertford County,NC,37091,H1
33452,27922,Hertford County,NC,37091,H1
33453,27897,Hertford County,NC,37091,H1
33454,27986,Hertford County,NC,37091,H1
33455,27855,Hertford County,NC,37091,H1
33456,27910,Hertford County,NC,37091,H1
33457,27818,Hertford County,NC,37091,H1
33458,28377,Hoke County,NC,37093,H1
33459,28364,Hoke County,NC,37093,H1
33460,28376,Hoke County,NC,37093,H1
33461,28306,Hoke County,NC,37093,H1
33462,28357,Hoke County,NC,37093,H1
33463,28386,Hoke County,NC,37093,H1
33464,28315,Hoke County,NC,37093,H1
33465,28304,Hoke County,NC,37093,H1
33466,28371,Hoke County,NC,37093,H1
33467,27885,Hyde County,NC,37095,H1
33468,27960,Hyde County,NC,37095,H1
33469,27826,Hyde County,NC,37095,H1
33470,27810,Hyde County,NC,37095,H1
33471,27875,Hyde County,NC,37095,H1
33472,27860,Hyde County,NC,37095,H1
33473,27824,Hyde County,NC,37095,H1
33474,28036,Iredell County,NC,37097,H1
33475,27020,Iredell County,NC,37097,H1
33476,28166,Iredell County,NC,37097,H1
33477,27055,Iredell County,NC,37097,H1
33478,28688,Iredell County,NC,37097,H1
33479,27013,Iredell County,NC,37097,H1
33480,28677,Iredell County,NC,37097,H1
33481,28687,Iredell County,NC,37097,H1
33482,28115,Iredell County,NC,37097,H1
33483,28010,Iredell County,NC,37097,H1
33484,28117,Iredell County,NC,37097,H1
33485,28699,Iredell County,NC,37097,H1
33486,28678,Iredell County,NC,37097,H1
33487,28123,Iredell County,NC,37097,H1
33488,27028,Iredell County,NC,37097,H1
33489,28125,Iredell County,NC,37097,H1
33490,28689,Iredell County,NC,37097,H1
33491,28625,Iredell County,NC,37097,H1
33492,28634,Iredell County,NC,37097,H1
33493,28660,Iredell County,NC,37097,H1
33494,28636,Iredell County,NC,37097,H1
33495,28783,Jackson County,NC,37099,H1
33496,28747,Jackson County,NC,37099,H1
33497,28707,Jackson County,NC,37099,H1
33498,28736,Jackson County,NC,37099,H1
33499,28774,Jackson County,NC,37099,H1
33500,28751,Jackson County,NC,37099,H1
33501,28741,Jackson County,NC,37099,H1
33502,28789,Jackson County,NC,37099,H1
33503,28788,Jackson County,NC,37099,H1
33504,28717,Jackson County,NC,37099,H1
33505,28719,Jackson County,NC,37099,H1
33506,28779,Jackson County,NC,37099,H1
33507,28723,Jackson County,NC,37099,H1
33508,28725,Jackson County,NC,37099,H1
33509,27577,Johnston County,NC,37101,H1
33510,28334,Johnston County,NC,37101,H1
33511,27863,Johnston County,NC,37101,H1
33512,27610,Johnston County,NC,37101,H1
33513,27569,Johnston County,NC,37101,H1
33514,27528,Johnston County,NC,37101,H1
33515,27501,Johnston County,NC,37101,H1
33516,27592,Johnston County,NC,37101,H1
33517,28366,Johnston County,NC,37101,H1
33518,27557,Johnston County,NC,37101,H1
33519,27591,Johnston County,NC,37101,H1
33520,27542,Johnston County,NC,37101,H1
33521,27529,Johnston County,NC,37101,H1
33522,27504,Johnston County,NC,37101,H1
33523,27520,Johnston County,NC,37101,H1
33524,27524,Johnston County,NC,37101,H1
33525,27576,Johnston County,NC,37101,H1
33526,27603,Johnston County,NC,37101,H1
33527,27555,Johnston County,NC,37101,H1
33528,27527,Johnston County,NC,37101,H1
33529,27597,Johnston County,NC,37101,H1
33530,27568,Johnston County,NC,37101,H1
33531,27593,Johnston County,NC,37101,H1
33532,28562,Jones County,NC,37103,H1
33533,28573,Jones County,NC,37103,H1
33534,28555,Jones County,NC,37103,H1
33535,28501,Jones County,NC,37103,H1
33536,28522,Jones County,NC,37103,H1
33537,28585,Jones County,NC,37103,H1
33538,28572,Jones County,NC,37103,H1
33539,28504,Jones County,NC,37103,H1
33540,28574,Jones County,NC,37103,H1
33541,28526,Jones County,NC,37103,H1
33542,27330,Lee County,NC,37105,H1
33543,27331,Lee County,NC,37105,H1
33544,28355,Lee County,NC,37105,H1
33545,27332,Lee County,NC,37105,H1
33546,27505,Lee County,NC,37105,H1
33547,28326,Lee County,NC,37105,H1
33548,27207,Lee County,NC,37105,H1
33549,28530,Lenoir County,NC,37107,H1
33550,28504,Lenoir County,NC,37107,H1
33551,28572,Lenoir County,NC,37107,H1
33552,28501,Lenoir County,NC,37107,H1
33553,28578,Lenoir County,NC,37107,H1
33554,28525,Lenoir County,NC,37107,H1
33555,28526,Lenoir County,NC,37107,H1
33556,28538,Lenoir County,NC,37107,H1
33557,28580,Lenoir County,NC,37107,H1
33558,28551,Lenoir County,NC,37107,H1
33559,28650,Lincoln County,NC,37109,H1
33560,28021,Lincoln County,NC,37109,H1
33561,28034,Lincoln County,NC,37109,H1
33562,28673,Lincoln County,NC,37109,H1
33563,28037,Lincoln County,NC,37109,H1
33564,28092,Lincoln County,NC,37109,H1
33565,28168,Lincoln County,NC,37109,H1
33566,28164,Lincoln County,NC,37109,H1
33567,28080,Lincoln County,NC,37109,H1
33568,28033,Lincoln County,NC,37109,H1
33569,28090,Lincoln County,NC,37109,H1
33570,28006,Lincoln County,NC,37109,H1
33571,28093,Lincoln County,NC,37109,H1
33572,28777,McDowell County,NC,37111,H1
33573,28752,McDowell County,NC,37111,H1
33574,28711,McDowell County,NC,37111,H1
33575,28167,McDowell County,NC,37111,H1
33576,28655,McDowell County,NC,37111,H1
33577,28657,McDowell County,NC,37111,H1
33578,28762,McDowell County,NC,37111,H1
33579,28714,McDowell County,NC,37111,H1
33580,28761,McDowell County,NC,37111,H1
33581,28749,McDowell County,NC,37111,H1
33582,28781,Macon County,NC,37113,H1
33583,28779,Macon County,NC,37113,H1
33584,28775,Macon County,NC,37113,H1
33585,28741,Macon County,NC,37113,H1
33586,28734,Macon County,NC,37113,H1
33587,28763,Macon County,NC,37113,H1
33588,28713,Macon County,NC,37113,H1
33589,28744,Macon County,NC,37113,H1
33590,28748,Madison County,NC,37115,H1
33591,28714,Madison County,NC,37115,H1
33592,28787,Madison County,NC,37115,H1
33593,28753,Madison County,NC,37115,H1
33594,28743,Madison County,NC,37115,H1
33595,28754,Madison County,NC,37115,H1
33596,28701,Madison County,NC,37115,H1
33597,27871,Martin County,NC,37117,H1
33598,27840,Martin County,NC,37117,H1
33599,27861,Martin County,NC,37117,H1
33600,27841,Martin County,NC,37117,H1
33601,27892,Martin County,NC,37117,H1
33602,27843,Martin County,NC,37117,H1
33603,27962,Martin County,NC,37117,H1
33604,27825,Martin County,NC,37117,H1
33605,27846,Martin County,NC,37117,H1
33606,27857,Martin County,NC,37117,H1
33607,27889,Martin County,NC,37117,H1
33608,27812,Martin County,NC,37117,H1
33609,28078,Mecklenburg County,NC,37119,H1
33610,28105,Mecklenburg County,NC,37119,H1
33611,28213,Mecklenburg County,NC,37119,H1
33612,28215,Mecklenburg County,NC,37119,H1
33613,28269,Mecklenburg County,NC,37119,H1
33614,28233,Mecklenburg County,NC,37119,H1
33615,28236,Mecklenburg County,NC,37119,H1
33616,28035,Mecklenburg County,NC,37119,H1
33617,28277,Mecklenburg County,NC,37119,H1
33618,28224,Mecklenburg County,NC,37119,H1
33619,28244,Mecklenburg County,NC,37119,H1
33620,28266,Mecklenburg County,NC,37119,H1
33621,28104,Mecklenburg County,NC,37119,H1
33622,28126,Mecklenburg County,NC,37119,H1
33623,28031,Mecklenburg County,NC,37119,H1
33624,28211,Mecklenburg County,NC,37119,H1
33625,28214,Mecklenburg County,NC,37119,H1
33626,28226,Mecklenburg County,NC,37119,H1
33627,28220,Mecklenburg County,NC,37119,H1
33628,28207,Mecklenburg County,NC,37119,H1
33629,28270,Mecklenburg County,NC,37119,H1
33630,28221,Mecklenburg County,NC,37119,H1
33631,28230,Mecklenburg County,NC,37119,H1
33632,28235,Mecklenburg County,NC,37119,H1
33633,28281,Mecklenburg County,NC,37119,H1
33634,28274,Mecklenburg County,NC,37119,H1
33635,28228,Mecklenburg County,NC,37119,H1
33636,28036,Mecklenburg County,NC,37119,H1
33637,28107,Mecklenburg County,NC,37119,H1
33638,28212,Mecklenburg County,NC,37119,H1
33639,28208,Mecklenburg County,NC,37119,H1
33640,28216,Mecklenburg County,NC,37119,H1
33641,28227,Mecklenburg County,NC,37119,H1
33642,28262,Mecklenburg County,NC,37119,H1
33643,28280,Mecklenburg County,NC,37119,H1
33644,28284,Mecklenburg County,NC,37119,H1
33645,28232,Mecklenburg County,NC,37119,H1
33646,28203,Mecklenburg County,NC,37119,H1
33647,28202,Mecklenburg County,NC,37119,H1
33648,28299,Mecklenburg County,NC,37119,H1
33649,28222,Mecklenburg County,NC,37119,H1
33650,28241,Mecklenburg County,NC,37119,H1
33651,28297,Mecklenburg County,NC,37119,H1
33652,28285,Mecklenburg County,NC,37119,H1
33653,28217,Mecklenburg County,NC,37119,H1
33654,28206,Mecklenburg County,NC,37119,H1
33655,28205,Mecklenburg County,NC,37119,H1
33656,28234,Mecklenburg County,NC,37119,H1
33657,28247,Mecklenburg County,NC,37119,H1
33658,28256,Mecklenburg County,NC,37119,H1
33659,28246,Mecklenburg County,NC,37119,H1
33660,28242,Mecklenburg County,NC,37119,H1
33661,28231,Mecklenburg County,NC,37119,H1
33662,28079,Mecklenburg County,NC,37119,H1
33663,28070,Mecklenburg County,NC,37119,H1
33664,28106,Mecklenburg County,NC,37119,H1
33665,28134,Mecklenburg County,NC,37119,H1
33666,28204,Mecklenburg County,NC,37119,H1
33667,28201,Mecklenburg County,NC,37119,H1
33668,28130,Mecklenburg County,NC,37119,H1
33669,28210,Mecklenburg County,NC,37119,H1
33670,28209,Mecklenburg County,NC,37119,H1
33671,28237,Mecklenburg County,NC,37119,H1
33672,28278,Mecklenburg County,NC,37119,H1
33673,28273,Mecklenburg County,NC,37119,H1
33674,28219,Mecklenburg County,NC,37119,H1
33675,28271,Mecklenburg County,NC,37119,H1
33676,28229,Mecklenburg County,NC,37119,H1
33677,28287,Mecklenburg County,NC,37119,H1
33678,28282,Mecklenburg County,NC,37119,H1
33679,28223,Mecklenburg County,NC,37119,H1
33680,28288,Mecklenburg County,NC,37119,H1
33681,28740,Mitchell County,NC,37121,H1
33682,28714,Mitchell County,NC,37121,H1
33683,28765,Mitchell County,NC,37121,H1
33684,28705,Mitchell County,NC,37121,H1
33685,28657,Mitchell County,NC,37121,H1
33686,28777,Mitchell County,NC,37121,H1
33687,27229,Montgomery County,NC,37123,H1
33688,28127,Montgomery County,NC,37123,H1
33689,27341,Montgomery County,NC,37123,H1
33690,28338,Montgomery County,NC,37123,H1
33691,27247,Montgomery County,NC,37123,H1
33692,27306,Montgomery County,NC,37123,H1
33693,27356,Montgomery County,NC,37123,H1
33694,27281,Montgomery County,NC,37123,H1
33695,27239,Montgomery County,NC,37123,H1
33696,27209,Montgomery County,NC,37123,H1
33697,27371,Montgomery County,NC,37123,H1
33698,28327,Moore County,NC,37125,H1
33699,28315,Moore County,NC,37125,H1
33700,28373,Moore County,NC,37125,H1
33701,27330,Moore County,NC,37125,H1
33702,27208,Moore County,NC,37125,H1
33703,28347,Moore County,NC,37125,H1
33704,27281,Moore County,NC,37125,H1
33705,27341,Moore County,NC,37125,H1
33706,28387,Moore County,NC,37125,H1
33707,28370,Moore County,NC,37125,H1
33708,27259,Moore County,NC,37125,H1
33709,27242,Moore County,NC,37125,H1
33710,27325,Moore County,NC,37125,H1
33711,27376,Moore County,NC,37125,H1
33712,28394,Moore County,NC,37125,H1
33713,27209,Moore County,NC,37125,H1
33714,28326,Moore County,NC,37125,H1
33715,27252,Moore County,NC,37125,H1
33716,27356,Moore County,NC,37125,H1
33717,28388,Moore County,NC,37125,H1
33718,28374,Moore County,NC,37125,H1
33719,28350,Moore County,NC,37125,H1
33720,27597,Nash County,NC,37127,H1
33721,27809,Nash County,NC,37127,H1
33722,27891,Nash County,NC,37127,H1
33723,27822,Nash County,NC,37127,H1
33724,27896,Nash County,NC,37127,H1
33725,27878,Nash County,NC,37127,H1
33726,27868,Nash County,NC,37127,H1
33727,27856,Nash County,NC,37127,H1
33728,27804,Nash County,NC,37127,H1
33729,27882,Nash County,NC,37127,H1
33730,27816,Nash County,NC,37127,H1
33731,27807,Nash County,NC,37127,H1
33732,27803,Nash County,NC,37127,H1
33733,27557,Nash County,NC,37127,H1
33734,27880,Nash County,NC,37127,H1
33735,28404,New Hanover County,NC,37129,H1
33736,28449,New Hanover County,NC,37129,H1
33737,28401,New Hanover County,NC,37129,H1
33738,28403,New Hanover County,NC,37129,H1
33739,28412,New Hanover County,NC,37129,H1
33740,28409,New Hanover County,NC,37129,H1
33741,28405,New Hanover County,NC,37129,H1
33742,28480,New Hanover County,NC,37129,H1
33743,28408,New Hanover County,NC,37129,H1
33744,28411,New Hanover County,NC,37129,H1
33745,28410,New Hanover County,NC,37129,H1
33746,28402,New Hanover County,NC,37129,H1
33747,28429,New Hanover County,NC,37129,H1
33748,28428,New Hanover County,NC,37129,H1
33749,28406,New Hanover County,NC,37129,H1
33750,27820,Northampton County,NC,37131,H1
33751,27855,Northampton County,NC,37131,H1
33752,27862,Northampton County,NC,37131,H1
33753,27876,Northampton County,NC,37131,H1
33754,27866,Northampton County,NC,37131,H1
33755,27867,Northampton County,NC,37131,H1
33756,27842,Northampton County,NC,37131,H1
33757,27845,Northampton County,NC,37131,H1
33758,27869,Northampton County,NC,37131,H1
33759,27831,Northampton County,NC,37131,H1
33760,27853,Northampton County,NC,37131,H1
33761,27897,Northampton County,NC,37131,H1
33762,27832,Northampton County,NC,37131,H1
33763,27877,Northampton County,NC,37131,H1
33764,28445,Onslow County,NC,37133,H1
33765,28546,Onslow County,NC,37133,H1
33766,28521,Onslow County,NC,37133,H1
33767,28539,Onslow County,NC,37133,H1
33768,28541,Onslow County,NC,37133,H1
33769,28544,Onslow County,NC,37133,H1
33770,28460,Onslow County,NC,37133,H1
33771,28540,Onslow County,NC,37133,H1
33772,28555,Onslow County,NC,37133,H1
33773,28574,Onslow County,NC,37133,H1
33774,28545,Onslow County,NC,37133,H1
33775,28543,Onslow County,NC,37133,H1
33776,28584,Onslow County,NC,37133,H1
33777,28582,Onslow County,NC,37133,H1
33778,28518,Onslow County,NC,37133,H1
33779,28547,Onslow County,NC,37133,H1
33780,28454,Onslow County,NC,37133,H1
33781,28542,Onslow County,NC,37133,H1
33782,27516,Orange County,NC,37135,H1
33783,27541,Orange County,NC,37135,H1
33784,27572,Orange County,NC,37135,H1
33785,27707,Orange County,NC,37135,H1
33786,27302,Orange County,NC,37135,H1
33787,27278,Orange County,NC,37135,H1
33788,27514,Orange County,NC,37135,H1
33789,27231,Orange County,NC,37135,H1
33790,27510,Orange County,NC,37135,H1
33791,27712,Orange County,NC,37135,H1
33792,27243,Orange County,NC,37135,H1
33793,27515,Orange County,NC,37135,H1
33794,27517,Orange County,NC,37135,H1
33795,27583,Orange County,NC,37135,H1
33796,27314,Orange County,NC,37135,H1
33797,27705,Orange County,NC,37135,H1
33798,27599,Orange County,NC,37135,H1
33799,28510,Pamlico County,NC,37137,H1
33800,28583,Pamlico County,NC,37137,H1
33801,28515,Pamlico County,NC,37137,H1
33802,28529,Pamlico County,NC,37137,H1
33803,28509,Pamlico County,NC,37137,H1
33804,28556,Pamlico County,NC,37137,H1
33805,28571,Pamlico County,NC,37137,H1
33806,28552,Pamlico County,NC,37137,H1
33807,28537,Pamlico County,NC,37137,H1
33808,28587,Pamlico County,NC,37137,H1
33809,28560,Pamlico County,NC,37137,H1
33810,27909,Pasquotank County,NC,37139,H1
33811,27906,Pasquotank County,NC,37139,H1
33812,27907,Pasquotank County,NC,37139,H1
33813,28425,Pender County,NC,37141,H1
33814,28421,Pender County,NC,37141,H1
33815,28448,Pender County,NC,37141,H1
33816,28443,Pender County,NC,37141,H1
33817,28401,Pender County,NC,37141,H1
33818,28447,Pender County,NC,37141,H1
33819,28457,Pender County,NC,37141,H1
33820,28454,Pender County,NC,37141,H1
33821,28411,Pender County,NC,37141,H1
33822,28466,Pender County,NC,37141,H1
33823,28478,Pender County,NC,37141,H1
33824,28435,Pender County,NC,37141,H1
33825,28445,Pender County,NC,37141,H1
33826,27980,Perquimans County,NC,37143,H1
33827,27932,Perquimans County,NC,37143,H1
33828,27985,Perquimans County,NC,37143,H1
33829,27919,Perquimans County,NC,37143,H1
33830,27944,Perquimans County,NC,37143,H1
33831,27291,Person County,NC,37145,H1
33832,27305,Person County,NC,37145,H1
33833,27572,Person County,NC,37145,H1
33834,27573,Person County,NC,37145,H1
33835,27565,Person County,NC,37145,H1
33836,27574,Person County,NC,37145,H1
33837,27541,Person County,NC,37145,H1
